batch_id,timing,did_terr_incl,did_terr_excl
1328,strategic,-6.630716297786719,-3.4242261904761833
1331,strategic,-1.6546825396825184,3.4049007936507962
1333,late,14.07804131054128,15.362115384615393
1334,strategic,-9.03961974058842,-8.034051724137939
1335,strategic,4.119592340080693,-8.513299963924972
1338,strategic,-11.105923776588178,-8.509848484848476
1339,regular,-18.227384096244123,-18.731184012066386
1341,strategic,-21.06205204569867,-24.010248533596155
1342,regular,-0.8162782625011786,1.9944690227985404
1348,strategic,-5.743326007325997,-1.89277574277574
1351,regular,1.107372303153241,10.642145030425972
1353,regular,-0.22669401755896246,0.25191569314377915
1357,strategic,-34.567977795861424,-26.30379161770466
1358,regular,34.38495967741936,33.11857142857141
1360,regular,10.553700189753336,8.310411707204885
1369,regular,-22.17391414141415,-14.463333333333338
1372,strategic,-13.127296918767506,-14.965575307045889
1375,strategic,23.14083883214318,22.47314706826903
1376,regular,-6.5854696327683655,-4.340507092198585
1377,late,-4.375156148704548,-1.19136385916876
1378,regular,-12.297977879094901,-9.424140211640214
1381,regular,-12.622410922410928,-18.469004329004314
1383,strategic,-15.06750704204471,-16.283023618538323
1384,regular,25.701738721804496,29.831684981684973
1386,strategic,-2.375210452073823,3.317082613365713
1389,strategic,5.3407917431095555,1.4823662721840734
1390,strategic,0.6803837555886716,2.5500266127315143
1392,strategic,-4.007130913316843,-5.058150842565141
1393,strategic,12.757562260536396,11.363291808765958
1395,strategic,-3.666890341321725,-13.242031991744085
1399,late,-8.962630718954259,2.648128654970755
1404,strategic,15.505718352944733,12.201794340924756
1405,regular,22.263079365079363,24.47994047619048
1407,strategic,2.844362631416189,-0.4023256802721136
1410,regular,19.30094549499443,19.326252443792768
1412,strategic,-17.715058371112583,-17.632969076098398
1415,regular,13.915155215155224,12.130464109533868
1416,regular,-22.565367965367955,-17.33903743315507
1417,regular,21.519039241988906,19.280774462392863
1420,regular,1.5656900015075763,3.8389965297859874
1421,regular,10.43133243615867,15.480623216300508
1424,strategic,-10.082604216483354,-13.555510670731714
1427,strategic,-2.9444586665177184,3.0558901728222807
1428,regular,-32.07437554896792,-30.099071221037814
1430,strategic,4.516666666666659,9.761785714285715
1431,regular,17.466922196796318,16.215497076023368
1433,strategic,18.040168067226887,27.556356209150316
1436,late,-7.109500466853447,-11.07354087089383
1439,strategic,14.685854260940133,15.145513196480941
1441,strategic,-3.557420634920632,-9.046685340802995
1444,strategic,8.575672198172192,7.642474192474197
1445,regular,-7.5518518518518505,-5.801666666666662
1446,regular,-17.10231015531305,-18.9804235664525
1449,strategic,22.27263677352019,23.722284828543827
1452,strategic,-4.652633096716976,-14.295172779256646
1455,strategic,39.32443843808932,39.33343739715507
1456,regular,-11.984364971399529,-12.225101670297747
1458,regular,5.683190476190454,6.3819047619047495
1460,strategic,0.03125528800527633,8.792311188626385
1461,regular,16.408310971973748,22.964463562753018
1464,regular,20.39358974358973,11.59682539682538
1466,strategic,5.43444822872226,7.477714592206013
1467,regular,7.929174278407004,16.790873642139793
1468,late,2.7592619944904584,-2.257092402336454
1470,strategic,9.880900349650346,8.459356060606048
1471,regular,1.194695024077042,-0.42468788249694
1474,late,-3.4738914490527293,-5.993315535214855
1478,regular,9.85093406593407,3.7200466200466025
1481,late,7.002834213106603,17.720410256410254
1483,regular,9.497172638424367,-3.670140123034841
1485,strategic,4.4473019922200265,4.535610493637314
1489,strategic,1.1569874631268107,-4.578930286569054
1490,regular,-23.318399927020614,-24.203850223850203
1491,regular,-5.388439302854351,-4.034314618379234
1494,strategic,20.537817638781576,22.720132199221148
1497,strategic,-0.5623040752351258,1.038311688311694
1499,strategic,-13.068526570048313,-9.514714890843926
1505,strategic,-9.125437716388404,-7.564468431846464
1506,regular,-1.0670827557767097,2.958335955632606
1510,strategic,-1.123087797910209,-3.4029189865718408
1511,late,0.2843298349322154,4.08118944118943
1513,regular,-5.81828122857533,-1.0876789876789772
1516,strategic,-9.45249838321925,-5.538124891887229
1517,regular,0.38420861678005025,-5.897700258397926
1519,strategic,6.675025641025627,5.115794197031036
1522,strategic,6.923130559324598,6.2884111429385285
1523,regular,-2.4753646300677232,-3.9514961984426265
1528,regular,-9.397085121869758,-0.672884342142666
1529,regular,-12.713685538183277,-11.165419254658381
1530,strategic,27.304286556355528,23.549698238269663
1533,strategic,8.146693693693699,6.429666666666684
1536,strategic,-15.366834307696926,-12.467216687422159
1537,regular,31.98266683316684,23.416500166500157
1540,strategic,27.42061988067548,24.233597262952095
1541,strategic,3.7809018759018755,3.473161635661633
1542,regular,9.678807814991998,12.083923751686903
1548,regular,7.012208575737986,1.1540293040293008
1549,regular,16.821301320528214,19.757023516383303
1550,regular,-10.326291747468225,-11.93728109145757
1553,strategic,-18.748030169344638,-20.028145284459725
1554,strategic,-10.874854693403087,-7.249377124377112
1556,strategic,-11.476628001627994,-8.268227118081484
1557,late,15.412784995916788,15.842485411140565
1559,strategic,-8.277471647644056,-9.788367467551652
1564,late,10.84849142085983,10.521506421506416
1566,regular,-2.510258926387891,-10.450654761904765
1568,strategic,2.265632750707937,3.359129389129393
1569,strategic,-8.406012370062655,-9.258385143078236
1572,strategic,-27.16664003759398,-26.089110275689208
1573,strategic,3.875153609831024,5.471168102584656
1574,regular,-9.672144979203807,-6.572691197691206
1578,strategic,4.320135281385269,3.348392857142848
1579,regular,6.2186326686797955,5.387437842044335
1581,strategic,1.1076364638585403,3.974669073689853
1584,regular,-26.90068605972089,-25.07685708898945
1585,regular,-4.632257433489826,-3.6829156327543444
1587,strategic,-20.4256493506493,-15.589953886692982
1588,regular,0.8234947781889375,2.112040073853521
1589,regular,-2.4906250000000085,-2.1123468485537487
1592,strategic,-16.180734590486914,-19.707481699586964
1595,strategic,8.656807692307673,9.71480769230768
1596,regular,23.383579136597405,23.599044589571427
1598,regular,-9.704152697476744,0.18663576406171956
1600,strategic,11.10794242015293,9.560994349086208
1603,strategic,0.7268931068931082,3.3249129875216923
1604,regular,17.574580677359243,15.938061571430154
1606,strategic,4.384915824915836,5.708148148148133
1613,regular,-13.714242424242428,-19.562099567099573
1616,regular,-13.587164983870785,-14.092310030395126
1618,late,0.16618192124884956,0.00833333333333286
1619,strategic,-12.203261730658987,-11.14978233277661
1623,strategic,15.102342657342675,17.565460972850694
1624,regular,35.0564393939394,34.357498971616614
1625,late,-37.07611111111111,-36.62510256410256
1626,regular,-8.896688798093287,-10.193854591517955
1628,strategic,-14.631666666666682,-14.621427525086048
1629,regular,-24.410069444444435,-21.057729542966616
1631,strategic,2.638110101903216,-13.658435905310888
1636,strategic,15.053058399933384,12.023329081632646
1637,regular,-14.930372107567237,-18.424619047619046
1639,strategic,2.6085374035825737,8.424174729219914
1640,regular,-2.722649859943985,-14.024453781512598
1641,strategic,2.639758508097195,2.598853632949698
1642,regular,10.481912962921598,10.842976072197409
1644,strategic,-9.7953197945845,-8.378268588136997
1645,regular,32.301628371628375,29.971170496170494
1647,regular,19.68387421718066,15.939559829059831
1650,strategic,7.7599346792859905,10.055770021493295
1655,strategic,9.784048510634456,8.450411010088423
1656,regular,-11.20245303366697,-12.58738409298681
1657,late,15.66276485338669,17.644772519459366
1660,regular,-10.3539411976912,-11.769539937186998
1665,strategic,42.63281988714351,40.465143119466745
1666,regular,-8.794188704023405,-9.274722461046515
1668,strategic,13.762703252032537,13.51134605297667
1672,regular,-25.21528579260203,-21.255417700579024
1675,strategic,10.426723113487846,9.469777484994886
1676,regular,-0.18983234048931052,-0.4864458874458748
1680,regular,2.6086311933680335,-3.0882051282051464
1681,regular,-3.9238320387256493,-0.6445885399076943
1682,late,6.163225180270821,5.567974021592448
1683,strategic,15.935605903804472,13.753503631077201
1686,regular,-11.234848484848484,-16.083333333333346
1689,strategic,9.141702534672405,11.733225404732252
1690,strategic,-16.682319311123635,-15.448307075438208
1691,regular,3.3225860029579763,6.191463935125924
1692,late,3.0372951609793546,4.280307692307666
1693,strategic,-7.374007160209693,-5.854306220095687
1694,regular,-35.04210724263916,-31.137076648841344
1695,regular,4.70740008783487,6.387198067632838
1697,regular,10.001502348212874,5.8371625213730525
1700,regular,-10.386666666666663,-20.075037111618826
1703,strategic,14.716313783897519,12.75443948066453
1704,regular,1.7806466906011238,-1.5595098039215642
1705,late,1.3523738911690444,2.3074851977291004
1706,strategic,-1.0828938107542783,-5.607500164143239
1707,regular,-5.6569234353717235,-3.2828143360752193
1710,strategic,23.806059558990675,22.039577940628497
1711,regular,47.02260195944408,44.817027580262895
1715,strategic,19.415670964026212,19.095758228400577
1716,strategic,-4.322333653983513,-5.288035537673089
1721,strategic,10.96151645867748,13.218522655848247
1725,strategic,-4.665551857585143,-3.0208676470588074
1726,regular,7.3823815483640445,-3.946126050420162
1730,strategic,1.591313559322046,-4.245543933467644
1731,regular,-3.123757093081153,-8.212868546283111
1733,strategic,4.7741008118107615,5.736455855141408
1734,regular,6.7280938416422345,4.955209829103033
1737,strategic,-21.809684080625246,-15.536982582634764
1738,regular,-15.651077175697864,-12.852371998372
1740,strategic,4.932334555786838,-8.170637647185359
1746,regular,-4.992983065566655,-0.8759991496598616
1749,regular,28.280987654320967,15.48366666666665
1751,regular,-22.45036905159303,-21.680672081896063
1753,late,15.781182029246544,16.232577220077218
1755,late,-2.86930317744271,-4.901382292047224
1759,regular,-20.2199117534036,-21.127929292929288
1767,strategic,-20.867199428454803,-18.827095908786063
1768,strategic,25.56763973615039,19.235799755799754
1771,strategic,-30.722674404139923,-28.46277651217683
1772,regular,14.276512581673082,17.666412485510833
1775,regular,-21.355813507835563,-15.576821911196909
1777,strategic,30.352133594251995,29.32098023860079
1778,regular,2.5504233870967923,3.101645309828136
1779,regular,21.603249235473996,18.699332798287827
1782,regular,27.055561545372846,26.676799795186874
1784,strategic,7.4059892066318085,-4.872193675889328
1788,strategic,-6.717630785250627,-8.524730001181617
1789,regular,15.123399631190722,11.754911868952952
1791,strategic,5.839207789804355,8.37356609720473
1798,strategic,5.128633879781418,2.7823809523809473
1800,late,12.41709418673296,10.569801276007361
1801,strategic,2.968886065625192,-4.243253968253974
1802,late,20.08857142857145,24.825112930547732
1805,regular,8.219212676133552,8.345234825172582
1808,regular,-56.159130434782625,-50.92933876811595
1811,strategic,14.168260457400145,16.32746482707379
1814,strategic,-8.373768809849516,-7.661219453298557
1817,regular,-20.594408277144844,-15.531752305665343
1818,regular,-11.305035143502643,-13.680006166394548
1820,strategic,2.507536258679494,6.062385469092767
1822,strategic,12.733258621174222,10.266904761904776
1823,strategic,0.17037544374131386,3.3115610977933443
1826,regular,3.1118610536001796,4.7709491332764955
1828,strategic,11.130017604286259,7.867258416311039
1830,regular,38.22506286266925,32.72881868131868
1833,regular,16.774350503835187,19.96399791293978
1834,late,-22.387284663865543,-21.91729166666667
1840,strategic,-11.891956823133299,-11.474260815437297
1841,regular,-1.5318004588848027,-4.344080883935945
1849,regular,-19.532497776421344,-21.239982302533534
1850,late,21.547317251853833,16.181937700033103
1855,regular,11.821809803100123,7.80142857142857
1858,strategic,-27.35875336300527,-23.73640920716111
1860,late,9.695749319823626,5.289174242424259
1861,regular,-46.88162647999309,-37.16784693308659
1862,regular,8.720833333333331,12.225757575757576
1864,strategic,0.25746924680389327,-0.8165391793723273
1865,regular,-9.999021312522821,-8.905019762845853
1872,strategic,-3.062754762340255,-4.598731373889251
1873,strategic,-5.739484126984131,-12.287609427609425
1874,regular,7.830569226772177,3.985002923554653
1876,regular,7.257740305671348,3.4878917378917293
1877,late,10.765678963893244,19.86343901385918
1878,regular,18.653454425983284,14.384748427672946
1882,strategic,4.297231153330877,-1.158035587327639
1883,strategic,-7.001149318249766,-11.43363477397051
1884,regular,7.596886792452821,2.4382081097197315
1886,regular,11.313493387714736,18.17497318703078
1889,strategic,-5.551891025173134,-2.8936284509724004
1892,strategic,7.3543954943679495,7.525885290286325
1895,regular,-3.9730425808767293,-6.060906307991139
1898,strategic,1.8518214738802996,1.688456372232963
1901,strategic,28.770128056270714,29.208335941575367
1905,strategic,12.369302059496562,12.657421717616238
1906,regular,3.567374438546352,3.687851856285043
1908,strategic,7.137105093488067,5.189673576940656
1909,regular,11.331411357844921,11.387333333333345
1910,late,-6.849120934959338,-12.811472555256493
1911,regular,49.49383807440698,56.499296733395084
1917,strategic,-19.329032863145244,-19.997987466725817
1918,regular,-3.9764255447941963,-10.006062641568391
1925,strategic,-8.803751778093883,-10.284800187888422
1928,strategic,38.594375265810946,32.295533911087254
1931,strategic,-1.7159776669042586,-9.149420289855065
1933,regular,1.3110760698996344,-5.422202797202793
1935,strategic,-5.155939849624062,-0.8026397388820925
1939,strategic,-5.486200099552022,-1.4651453890430233
1940,strategic,-13.301486013986015,-14.1830305745628
1942,strategic,-7.345480775108506,-14.812305764411029
1943,regular,-3.958995574680678,-0.8319517621437313
1945,regular,11.766378727186677,7.712832433976949
1948,regular,-20.64109996085547,-26.2953947368421
1950,strategic,11.51380117490082,7.588105663721436
1954,strategic,24.86202058579717,33.59499677627338
1957,regular,-27.827134084167575,-27.08705888240675
1960,strategic,15.596538162177453,14.232617679255604
1963,strategic,-35.326851851851856,-30.473518518518528
1966,strategic,6.631358542303097,8.461284021101811
1967,strategic,-5.958156772113689,-4.656053094354974
1969,regular,0.33809803921570847,5.208624422742076
1970,regular,-5.02660098522167,-8.288216230230745
1972,strategic,8.630669175230324,14.52996007787278
1975,strategic,26.58246977739833,21.563006993007008
1976,regular,-38.38318869885134,-40.060440674349145
1978,strategic,-21.36944687334391,-26.522682167461582
1979,regular,57.266849816849806,58.1063988095238
1980,strategic,-3.6501611822506206,-0.5057913160971523
1981,strategic,-24.005140388069215,-22.34686410878765
1985,strategic,0.1765235908617484,-0.6927539567770253
1988,strategic,-2.0789965320944717,-7.206071519795628
1991,strategic,5.384421468306314,8.366354907024416
1994,strategic,3.392034052903604,2.581099456099473
1995,regular,-7.968479916006956,-1.8670032061473592
1998,regular,-6.417380952380945,-3.4104901960784275
2000,strategic,8.706286482334875,13.389165270213667
2001,regular,11.254500000000014,2.556735294117658
2002,regular,-7.884047619047621,-8.114331550802142
2005,strategic,-23.476513978575845,-19.034947380296245
2006,strategic,-2.9757743097238816,-4.490364795580653
2007,strategic,2.033531424715619,2.61338265148504
2008,regular,3.1974032777748533,10.346313997110634
2010,regular,12.18754515599342,3.4583333333333144
2013,strategic,-35.7654567970729,-42.68336945304437
2014,strategic,13.799270505323136,9.97612297841804
2015,strategic,6.440933049377271,-2.4759811009959876
2019,strategic,4.2431318681318615,2.5826097105508765
2022,regular,2.5886591880341783,0.609899376417232
2025,strategic,13.522943173873962,8.681585518371556
2026,regular,7.9946392700206275,16.10663480003339
2027,regular,10.129276315789454,8.404057017543842
2028,late,22.554411186803854,24.102737680191872
2029,strategic,21.830444854475893,20.080427273603874
2032,regular,13.483624245794594,15.839235764235745
2033,regular,16.44474329159214,17.360198841698853
2035,regular,-48.20385488689713,-48.32386152964572
2037,regular,4.770029461279464,3.96417784163474
2038,regular,23.53804713804714,19.72200386215092
2039,regular,-5.620166500166505,9.708166833166821
2041,strategic,10.23532244716069,13.046214440387601
2043,strategic,4.208349262240112,-6.748396654158853
2044,strategic,3.484814149027308,3.2637470798596198
2046,strategic,3.453514492753598,27.859004688832044
2047,strategic,-12.860196078431358,-9.480219780219755
2049,regular,35.99239811912228,37.92458521870289
2050,strategic,-5.580650634522833,-5.299341110713293
2053,strategic,-13.04902686233055,-8.678457495850992
2056,strategic,1.604648641588284,0.4903505132460495
2060,regular,-7.175878400680027,-6.388572171669061
2061,regular,13.541987719087274,6.585252344180901
2063,strategic,-12.287133923336789,-11.77810884353741
2064,late,0.5504612039094567,-3.116499065955594
2066,strategic,-10.363501664675837,-12.438556026184074
2067,regular,1.6218198851177448,0.4710621293599928
2068,regular,5.614792626728089,10.532515723270436
2073,strategic,-22.621983545128714,-18.019189814814823
2074,regular,-22.2811111111111,2.085372405372407
