batch_id,match_id,naive,lpo,perturber_share,volume,timing
223,3894567,-0.14490398069105773,-0.13681439652148306,0.07327586206896551,57,regular
224,3894568,0.41255634107254996,-0.1378491033591155,0.11290322580645161,13,strategic
225,3894568,0.14039042995429263,7.769338837758674e-18,0.125,13,strategic
226,3894568,0.039331062559871253,-0.11812606607196063,0.32857142857142857,12,late
228,3894568,0.5701613343523436,-0.11341932724791576,0.3229166666666667,89,strategic
229,3894568,0.1730167437114768,0.014449650954099448,0.21393034825870647,71,regular
230,3894568,0.2508128531702293,0.04941388713582317,0.11235955056179775,62,late
231,3894569,0.4297618871939694,0.1885141036430467,0.13297872340425532,41,regular
232,3894569,0.3857965115557683,0.14093843682435223,0.17272727272727273,47,regular
233,3894569,0.3560660642815844,-0.013158578308965049,0.2261904761904762,35,late
234,3894569,0.17848074277191484,-0.12259544962507664,0.21,24,strategic
235,3894569,0.07132310644477526,-0.2522851093812668,0.2111111111111111,15,late
236,3894570,0.3142212797660914,-0.01859797413636395,0.3358208955223881,25,strategic
237,3894570,0.005129704806001046,-0.36320540994448386,0.08695652173913043,32,late
239,3894570,0.4662889136629494,0.09752154019967099,0.18548387096774194,31,regular
240,3894570,0.4569589284003748,0.2538860275486439,0.16666666666666666,21,late
242,3894571,-0.03617873026462107,-0.22329878404364453,0.029069767441860465,42,regular
243,3894571,0.3664922101500002,0.145330658250999,0.125,36,late
245,3894571,0.5231016558421058,-0.018166692756258217,0.18452380952380953,27,regular
247,3894572,0.5293559812711657,0.1556169160577632,0.2742857142857143,67,regular
248,3894572,0.23943722861242256,-0.09629071103946958,0.21678321678321677,55,regular
249,3894572,0.5839526860908016,0.2514742317561326,0.1043956043956044,28,strategic
250,3894572,0.530573782038413,-0.030614128373950347,0.34765625,61,regular
251,3894573,-0.46148526502619625,-0.7207475224652509,0.1686046511627907,43,regular
252,3894573,0.17396373222539072,-0.15837572937321168,0.12345679012345678,36,regular
254,3894573,0.18733123134300245,-0.14123515108739623,0.09550561797752809,43,regular
255,3894573,0.5300437810542503,0.28418913059883205,0.20833333333333334,24,late
258,3894574,0.3522587254734895,0.07513674633127766,0.21428571428571427,44,regular
260,3894574,0.11387563324601017,-0.34625539744030076,0.17222222222222222,36,strategic
261,3894574,0.35752314993328327,0.11995319003367227,0.08333333333333333,25,regular
263,3894575,0.41497050598004354,0.3059681525021323,0.04477611940298507,38,regular
264,3894575,0.3467802309305684,-0.12698239358960198,0.1678832116788321,41,regular
266,3894575,0.09096504103843113,-0.4655203386944113,0.2777777777777778,37,strategic
267,3894575,0.12977092791783976,-0.02904832998814973,0.059322033898305086,23,regular
271,3894576,0.5051436470553907,-0.4360835174129523,0.24596774193548387,57,strategic
272,3894576,0.3201695867280012,-0.043097106963790634,0.23355263157894737,67,strategic
273,3894577,0.11713191154417975,-0.03253925617243902,0.20930232558139536,36,regular
274,3894577,0.315849424108689,0.0082535224884527,0.08415841584158416,28,regular
276,3894577,0.42321609998676785,0.1625735385188517,0.1118421052631579,38,regular
277,3894577,0.3443282540049982,0.08110900302539675,0.16037735849056603,17,regular
279,3894578,-0.26468364203389283,-0.09923012872490232,0.11242603550295859,71,regular
281,3894578,0.5806675572027248,-0.009424533335730713,0.19724770642201836,52,regular
282,3894578,0.6395208266189355,0.15595760018914515,0.06770833333333333,46,regular
284,3894579,0.21878550329266566,0.1418356159297294,0.13218390804597702,40,strategic
285,3894579,0.43012322386982693,0.16116263440423884,0.13218390804597702,30,regular
286,3894579,0.6910582081043197,-0.26722803293298186,0.21348314606741572,35,regular
287,3894579,0.238913846343745,-0.013465192581654323,0.06363636363636363,24,strategic
288,3894579,0.2783223580203908,0.04748875266504473,0.22,56,regular
289,3894579,0.5281052383586137,0.22391004962996564,0.2421875,50,late
290,3894580,0.42415933120051896,0.013466404275902847,0.12698412698412698,29,regular
291,3894580,0.4381005629379137,0.14728797361081727,0.1276595744680851,23,late
293,3894580,-0.4363327652882112,-0.6202723203057191,0.21889400921658986,108,strategic
294,3894580,0.24184918705316477,-0.4331597524437628,0.13725490196078433,96,strategic
295,3894580,0.292757372347146,-0.2015686463233339,0.1043956043956044,86,regular
296,3894581,0.1713478861032959,-0.02170548428932075,0.14035087719298245,45,strategic
297,3894581,0.25497048867992345,0.12311089995098566,0.11235955056179775,27,regular
298,3894581,0.324170373569652,0.2247332874877474,0.08196721311475409,23,late
300,3894581,0.11763023351327506,-0.02366261692974874,0.07386363636363637,87,strategic
301,3894581,0.5691330150851808,-0.02468512590674486,0.29573170731707316,69,strategic
302,3894581,0.6342747287417665,-0.07579136166948061,0.1794871794871795,59,regular
303,3894582,0.4146998582108712,0.06632170483898304,0.19672131147540983,22,regular
308,3894583,0.5833298553304002,0.31077039630117814,0.2523364485981308,38,strategic
309,3894583,-0.027092271405591735,0.10725446880086607,0.09734513274336283,53,regular
310,3894583,0.5417186898555827,-0.0018932453215547852,0.2833333333333333,12,regular
311,3894583,0.5046334717332708,0.07392080704568715,0.19230769230769232,17,late
312,3894584,0.37431184562693753,0.09290774548484515,0.0784313725490196,37,strategic
313,3894584,0.3191065720554879,0.15078929434013927,0.07017543859649122,19,strategic
314,3894584,0.5970437498466431,0.3563846864790259,0.15217391304347827,21,regular
316,3894584,0.17309563307518736,-0.17486912267101903,0.1619718309859155,30,regular
317,3894584,0.22271615754604826,-0.03888343609965354,0.25903614457831325,38,regular
318,3894584,0.21627182559600502,0.048692969275402835,0.05232558139534884,40,late
